GeneID	GeneName
leptidea_sinapisG00000011882	npc2a_2
leptidea_sinapisG00000007800	nars
leptidea_sinapisG00000006094	tbx1
leptidea_sinapisG00000014732	rad1
leptidea_sinapisG00000001625	sh2b2
leptidea_sinapisG00000000924	gos28
leptidea_sinapisG00000005355	znf225
leptidea_sinapisG00000006434	pdf
leptidea_sinapisG00000009011	armc2
leptidea_sinapisG00000005125	sdr-1
leptidea_sinapisG00000014737	hic1
leptidea_sinapisG00000015207	prkaa2
leptidea_sinapisG00000006702	prkaa1
leptidea_sinapisG00000010041	poldip2
leptidea_sinapisG00000014080	acads_2
leptidea_sinapisG00000008993	arpc3sppl3
leptidea_sinapisG00000012296	ccdc86
leptidea_sinapisG00000007112	knrl
leptidea_sinapisG00000005032	bub3
leptidea_sinapisG00000014607	arfgef1
leptidea_sinapisG00000008024	arpc1a
leptidea_sinapisG00000013235	tsnax
leptidea_sinapisG00000012601	aplf
leptidea_sinapisG00000007435	osbpl11
leptidea_sinapisG00000004868	-
leptidea_sinapisG00000011174	cox12
leptidea_sinapisG00000013063	e(z)
leptidea_sinapisG00000012077	gfer
leptidea_sinapisG00000006438	agap011997aael010360
leptidea_sinapisG00000001594	tekt3
leptidea_sinapisG00000000340	cox11
leptidea_sinapisG00000009498	lola_4
leptidea_sinapisG00000004743	lola_2
leptidea_sinapisG00000001904	lola
leptidea_sinapisG00000009945	-
leptidea_sinapisG00000013537	fz2
leptidea_sinapisG00000010765	-
leptidea_sinapisG00000015005	sme
leptidea_sinapisG00000015262	tbc1d24_2
leptidea_sinapisG00000006015	stag1
leptidea_sinapisG00000014231	rab10
leptidea_sinapisG00000013580	psma6
leptidea_sinapisG00000011953	-
leptidea_sinapisG00000010415	-
leptidea_sinapisG00000001687	xpnpep1
leptidea_sinapisG00000011397	-
leptidea_sinapisG00000011397	-
leptidea_sinapisG00000011424	osbpl8
leptidea_sinapisG00000004656	mecom-a
leptidea_sinapisG00000011822	-
leptidea_sinapisG00000005867	nas-7nas-4
leptidea_sinapisG00000008792	mrps35
leptidea_sinapisG00000002070	-
leptidea_sinapisG00000006488	znf324
leptidea_sinapisG00000014291	-
leptidea_sinapisG00000004635	rpl4
leptidea_sinapisG00000001281	larplarp1
leptidea_sinapisG00000007471	-
leptidea_sinapisG00000013448	-
leptidea_sinapisG00000011302	-
leptidea_sinapisG00000007388	-
leptidea_sinapisG00000000571	sec23ip
leptidea_sinapisG00000011862	memo1
leptidea_sinapisG00000009599	-
leptidea_sinapisG00000015405	abs
leptidea_sinapisG00000002199	fech
leptidea_sinapisG00000000490	cycg
leptidea_sinapisG00000010806	-
leptidea_sinapisG00000007041	-
leptidea_sinapisG00000012909	faf1
leptidea_sinapisG00000010845	-
leptidea_sinapisG00000002799	-
leptidea_sinapisG00000014517	ga15215
leptidea_sinapisG00000004067	lrrc49
leptidea_sinapisG00000004167	dnah7
leptidea_sinapisG00000009424	tmem110
leptidea_sinapisG00000005594	hnrnpk
leptidea_sinapisG00000008404	lysmd3
leptidea_sinapisG00000009516	dab_2
leptidea_sinapisG00000012386	lst-4
leptidea_sinapisG00000006578	cd151
leptidea_sinapisG00000011864	ras
leptidea_sinapisG00000008893	chm
leptidea_sinapisG00000002197	-
leptidea_sinapisG00000015309	cg1218
leptidea_sinapisG00000008816	rrp1
leptidea_sinapisG00000008258	lars
leptidea_sinapisG00000008307	-
leptidea_sinapisG00000012100	-
leptidea_sinapisG00000005037	-
leptidea_sinapisG00000013520	l1td1_2
leptidea_sinapisG00000004857	odc1-a
leptidea_sinapisG00000005863	-
leptidea_sinapisG00000008666	acsf3
leptidea_sinapisG00000014157	med25
leptidea_sinapisG00000002878	tmem68
leptidea_sinapisG00000015437	dia1
leptidea_sinapisG00000008692	lsm14b
leptidea_sinapisG00000009248	ncaph
leptidea_sinapisG00000014970	tud_2
leptidea_sinapisG00000013474	tud
leptidea_sinapisG00000010283	jtb
leptidea_sinapisG00000010366	trdmt1
leptidea_sinapisG00000004035	sphk2
leptidea_sinapisG00000004569	ankrd54
leptidea_sinapisG00000011433	armc8
leptidea_sinapisG00000012796	armc8_2
leptidea_sinapisG00000012606	rwdd1
leptidea_sinapisG00000000998	babam1
leptidea_sinapisG00000014950	psd
leptidea_sinapisG00000002186	-
leptidea_sinapisG00000013606	-
leptidea_sinapisG00000004592	cisd2
leptidea_sinapisG00000008774	-
leptidea_sinapisG00000000755	stambpa
leptidea_sinapisG00000015033	-
leptidea_sinapisG00000004074	nrcam
leptidea_sinapisG00000002004	cog7
leptidea_sinapisG00000013996	psmd12
leptidea_sinapisG00000007165	marf1
leptidea_sinapisG00000009192	-
leptidea_sinapisG00000003216	-
leptidea_sinapisG00000009535	-
leptidea_sinapisG00000008391	nduba
leptidea_sinapisG00000012289	-
leptidea_sinapisG00000008262	-
leptidea_sinapisG00000010792	cel_6
leptidea_sinapisG00000013110	grcc10_2
leptidea_sinapisG00000012449	-
leptidea_sinapisG00000002056	-
leptidea_sinapisG00000006411	gyc-89db
leptidea_sinapisG00000010619	mimi_r196_2
leptidea_sinapisG00000014920	-
leptidea_sinapisG00000007582	-
leptidea_sinapisG00000008228	esceed
leptidea_sinapisG00000015341	-
leptidea_sinapisG00000004716	-
leptidea_sinapisG00000004584	eif3-s9
leptidea_sinapisG00000008157	-
leptidea_sinapisG00000014697	n_5
leptidea_sinapisG00000006275	n_2
leptidea_sinapisG00000002736	-
leptidea_sinapisG00000009751	-
leptidea_sinapisG00000004379	tyccmycc
leptidea_sinapisG00000012961	-
leptidea_sinapisG00000012310	-
leptidea_sinapisG00000004164	-
leptidea_sinapisG00000012776	-
leptidea_sinapisG00000005418	cg1161_2
leptidea_sinapisG00000001538	egt_3
leptidea_sinapisG00000007196	egt_9
leptidea_sinapisG00000000527	egt
leptidea_sinapisG00000004310	egt_5
leptidea_sinapisG00000008954	egt_10
leptidea_sinapisG00000006317	egt_7
leptidea_sinapisG00000000050	-
leptidea_sinapisG00000013752	-
leptidea_sinapisG00000010297	meltf
leptidea_sinapisG00000000912	lyar
leptidea_sinapisG00000009103	-
leptidea_sinapisG00000007399	-
leptidea_sinapisG00000010966	-
leptidea_sinapisG00000001736	-
leptidea_sinapisG00000002435	5-ht7
leptidea_sinapisG00000009951	twk-18_2
leptidea_sinapisG00000013417	-
leptidea_sinapisG00000008515	kctd9
leptidea_sinapisG00000003579	mthfsd
leptidea_sinapisG00000013247	tlx3
leptidea_sinapisG00000009817	crz
leptidea_sinapisG00000002867	znf3znf782
leptidea_sinapisG00000002858	cpij004116agap003678
leptidea_sinapisG00000004622	sp34
leptidea_sinapisG00000007815	dop1r1
leptidea_sinapisG00000002622	prdx3
leptidea_sinapisG00000006528	myro1_9
leptidea_sinapisG00000009879	-
leptidea_sinapisG00000006679	-
leptidea_sinapisG00000014368	mnb
leptidea_sinapisG00000001456	-
leptidea_sinapisG00000008685	rpl30_2
leptidea_sinapisG00000003675	-
leptidea_sinapisG00000008975	sbr
leptidea_sinapisG00000003265	-
leptidea_sinapisG00000014470	-
leptidea_sinapisG00000009445	itpkb
leptidea_sinapisG00000003263	ork1
leptidea_sinapisG00000001282	dhx57
leptidea_sinapisG00000010015	-
leptidea_sinapisG00000012066	oar_2
leptidea_sinapisG00000012955	aldh18a1
leptidea_sinapisG00000008110	arhgap19
leptidea_sinapisG00000003876	dok2
leptidea_sinapisG00000002626	mms19
leptidea_sinapisG00000011260	-
leptidea_sinapisG00000005372	bdh1
leptidea_sinapisG00000015152	-
leptidea_sinapisG00000008733	lipi
leptidea_sinapisG00000003457	-
leptidea_sinapisG00000014207	-
leptidea_sinapisG00000014474	klhl5kel
leptidea_sinapisG00000011229	aael003536
leptidea_sinapisG00000002335	slc16a10
leptidea_sinapisG00000000883	orct
leptidea_sinapisG00000013564	orct_9
leptidea_sinapisG00000009024	sra
leptidea_sinapisG00000010935	bin1_2
leptidea_sinapisG00000005590	-
leptidea_sinapisG00000010346	slc22a7
leptidea_sinapisG00000011665	non3
leptidea_sinapisG00000009010	orct_6
leptidea_sinapisG00000001649	lclat1
leptidea_sinapisG00000006523	orctorct2slc22a1
leptidea_sinapisG00000004780	scm
leptidea_sinapisG00000010287	rps6ka3
leptidea_sinapisG00000013614	aimp1
leptidea_sinapisG00000003555	zmpste24
leptidea_sinapisG00000010567	pburs
leptidea_sinapisG00000012503	burs
leptidea_sinapisG00000004469	kdm1a
leptidea_sinapisG00000005645	tollo
leptidea_sinapisG00000007735	kdm1a_2
leptidea_sinapisG00000010716	-
leptidea_sinapisG00000012132	toll-6_3
leptidea_sinapisG00000011254	lac_9
leptidea_sinapisG00000002079	nse1
leptidea_sinapisG00000011313	eag_2
leptidea_sinapisG00000010500	how
leptidea_sinapisG00000003843	robo2
leptidea_sinapisG00000000553	robo1
leptidea_sinapisG00000011380	-
leptidea_sinapisG00000003652	cf203
leptidea_sinapisG00000004750	mcm9
leptidea_sinapisG00000015261	prpf18
leptidea_sinapisG00000008987	chym2_2
leptidea_sinapisG00000004506	-
leptidea_sinapisG00000010784	ace
leptidea_sinapisG00000006533	slc46a1_4
leptidea_sinapisG00000001931	-
leptidea_sinapisG00000005952	tl
leptidea_sinapisG00000008320	-
leptidea_sinapisG00000015149	-
leptidea_sinapisG00000014639	-
leptidea_sinapisG00000000970	-
leptidea_sinapisG00000008467	-
leptidea_sinapisG00000002523	-
leptidea_sinapisG00000000005	-
leptidea_sinapisG00000009006	-
leptidea_sinapisG00000009453	-
leptidea_sinapisG00000006734	-
leptidea_sinapisG00000013741	-
leptidea_sinapisG00000007808	-
leptidea_sinapisG00000002359	-
leptidea_sinapisG00000004319	-
leptidea_sinapisG00000003183	-
leptidea_sinapisG00000010662	-
leptidea_sinapisG00000004353	-
leptidea_sinapisG00000010948	-
leptidea_sinapisG00000000255	-
leptidea_sinapisG00000004046	-
leptidea_sinapisG00000012185	-
leptidea_sinapisG00000003588	-
leptidea_sinapisG00000010537	-
leptidea_sinapisG00000003722	-
leptidea_sinapisG00000002727	-
leptidea_sinapisG00000004936	-
leptidea_sinapisG00000001088	-
leptidea_sinapisG00000009290	-
leptidea_sinapisG00000008268	-
leptidea_sinapisG00000009679	-
leptidea_sinapisG00000006182	-
leptidea_sinapisG00000010937	-
leptidea_sinapisG00000000341	syg-2
leptidea_sinapisG00000015358	-
leptidea_sinapisG00000000417	ombp
leptidea_sinapisG00000008771	fam213b
leptidea_sinapisG00000010361	dhd
leptidea_sinapisG00000003993	gek
leptidea_sinapisG00000002816	lin
leptidea_sinapisG00000007295	drap1
leptidea_sinapisG00000004534	bx42
leptidea_sinapisG00000008051	fbxo28_3
leptidea_sinapisG00000007753	tmx1
leptidea_sinapisG00000004639	otx1b
leptidea_sinapisG00000008038	-
leptidea_sinapisG00000009764	resilin_2
leptidea_sinapisG00000000693	ombp_2
leptidea_sinapisG00000003266	-
leptidea_sinapisG00000009540	-
leptidea_sinapisG00000010188	-
leptidea_sinapisG00000000653	-
leptidea_sinapisG00000014795	armt1
leptidea_sinapisG00000004932	-
leptidea_sinapisG00000001880	hnrnpl
leptidea_sinapisG00000009843	rpn11
leptidea_sinapisG00000001011	cmc1
leptidea_sinapisG00000005633	tsen2
leptidea_sinapisG00000003520	vath
leptidea_sinapisG00000000406	arp5
leptidea_sinapisG00000012919	znf182
leptidea_sinapisG00000006005	-
leptidea_sinapisG00000015063	rpl11
leptidea_sinapisG00000015344	drc1
leptidea_sinapisG00000003893	aig1
leptidea_sinapisG00000003694	kiaa0319
leptidea_sinapisG00000011153	-
leptidea_sinapisG00000014816	cyp4c3_4
leptidea_sinapisG00000001809	cyp4c3
leptidea_sinapisG00000003532	wdr33
leptidea_sinapisG00000003709	-
leptidea_sinapisG00000013027	clvs2_2
leptidea_sinapisG00000000214	grxc4
leptidea_sinapisG00000013655	hsd7dhg
leptidea_sinapisG00000006768	-
leptidea_sinapisG00000005242	-
leptidea_sinapisG00000002861	spen
leptidea_sinapisG00000012500	spen_2
leptidea_sinapisG00000006419	isca2
leptidea_sinapisG00000003415	sdha
leptidea_sinapisG00000005362	sdha_2
leptidea_sinapisG00000012113	taf11
leptidea_sinapisG00000005516	zc2hc1a
leptidea_sinapisG00000005840	-
leptidea_sinapisG00000010249	arf102f
leptidea_sinapisG00000014407	echdc3
leptidea_sinapisG00000000222	dhx36
leptidea_sinapisG00000003317	gly-6
leptidea_sinapisG00000011108	-
leptidea_sinapisG00000001763	mecom
leptidea_sinapisG00000002803	ham
leptidea_sinapisG00000011509	apodlopap
leptidea_sinapisG00000009921	slc8a3
leptidea_sinapisG00000005981	slc8a1
leptidea_sinapisG00000000038	-
leptidea_sinapisG00000010447	-
leptidea_sinapisG00000013375	cpij003725
leptidea_sinapisG00000002914	rpp21
leptidea_sinapisG00000004957	ppp5c
leptidea_sinapisG00000000785	aspg
leptidea_sinapisG00000007414	-
leptidea_sinapisG00000008242	npl
leptidea_sinapisG00000008780	tmem8a
leptidea_sinapisG00000015305	saysd1
leptidea_sinapisG00000011976	frmd8
leptidea_sinapisG00000006167	drc7
leptidea_sinapisG00000007106	-
leptidea_sinapisG00000014820	-
leptidea_sinapisG00000013776	chp1
leptidea_sinapisG00000013400	sec23a
leptidea_sinapisG00000009241	mta3mta1
leptidea_sinapisG00000012359	-
leptidea_sinapisG00000003736	h
leptidea_sinapisG00000007495	eif4aiii
leptidea_sinapisG00000007972	ube2j1
leptidea_sinapisG00000000991	sf3b2
leptidea_sinapisG00000005681	etfb
leptidea_sinapisG00000006331	cg1523
leptidea_sinapisG00000006564	gle1
leptidea_sinapisG00000004391	pole
leptidea_sinapisG00000008084	sec13
leptidea_sinapisG00000003130	cc033
leptidea_sinapisG00000002643	rab8a
leptidea_sinapisG00000007925	polr2g
leptidea_sinapisG00000004912	hum-6
leptidea_sinapisG00000001971	lysmd2
leptidea_sinapisG00000007492	ttn
leptidea_sinapisG00000005245	-
leptidea_sinapisG00000009668	-
leptidea_sinapisG00000001001	-
leptidea_sinapisG00000012197	-
leptidea_sinapisG00000001542	-
leptidea_sinapisG00000014743	-
leptidea_sinapisG00000004983	-
leptidea_sinapisG00000003545	-
leptidea_sinapisG00000011861	-
leptidea_sinapisG00000010173	-
leptidea_sinapisG00000007077	-
leptidea_sinapisG00000005513	-
leptidea_sinapisG00000005207	-
leptidea_sinapisG00000008747	-
leptidea_sinapisG00000014420	-
leptidea_sinapisG00000010551	-
leptidea_sinapisG00000001805	-
leptidea_sinapisG00000006983	-
leptidea_sinapisG00000009857	-
leptidea_sinapisG00000013559	-
leptidea_sinapisG00000005675	-
leptidea_sinapisG00000007929	-
leptidea_sinapisG00000008373	-
leptidea_sinapisG00000000272	-
leptidea_sinapisG00000003845	-
leptidea_sinapisG00000003078	-
leptidea_sinapisG00000013710	-
leptidea_sinapisG00000005324	-
leptidea_sinapisG00000008498	-
leptidea_sinapisG00000002000	-
leptidea_sinapisG00000009294	-
leptidea_sinapisG00000014897	-
leptidea_sinapisG00000008829	-
leptidea_sinapisG00000006728	-
leptidea_sinapisG00000008725	-
leptidea_sinapisG00000012159	-
leptidea_sinapisG00000010423	-
leptidea_sinapisG00000006529	-
leptidea_sinapisG00000007083	-
leptidea_sinapisG00000000880	-
leptidea_sinapisG00000002217	-
leptidea_sinapisG00000014140	-
leptidea_sinapisG00000006714	-
leptidea_sinapisG00000000561	-
leptidea_sinapisG00000000658	-
leptidea_sinapisG00000007545	-
leptidea_sinapisG00000008450	-
leptidea_sinapisG00000004847	-
leptidea_sinapisG00000014911	kansl2
leptidea_sinapisG00000007651	ccnt1cyct
leptidea_sinapisG00000004561	epc1
leptidea_sinapisG00000003179	-
leptidea_sinapisG00000012419	lyrm4bbcn92
leptidea_sinapisG00000008779	b3galt1
leptidea_sinapisG00000010268	p25
leptidea_sinapisG00000006806	chb
leptidea_sinapisG00000007731	-
leptidea_sinapisG00000005670	-
leptidea_sinapisG00000012387	chb_2
leptidea_sinapisG00000006228	-
leptidea_sinapisG00000005834	-
leptidea_sinapisG00000007176	cdk6
leptidea_sinapisG00000015139	-
leptidea_sinapisG00000013791	-
leptidea_sinapisG00000001416	aper1_2
leptidea_sinapisG00000010121	cdo1
leptidea_sinapisG00000005658	rnf113a
leptidea_sinapisG00000006797	-
leptidea_sinapisG00000001289	qvr
leptidea_sinapisG00000003526	-
leptidea_sinapisG00000014090	-
leptidea_sinapisG00000012678	prune2
leptidea_sinapisG00000001216	tln2
leptidea_sinapisG00000010259	tln2_2
leptidea_sinapisG00000002718	-
leptidea_sinapisG00000012989	-
leptidea_sinapisG00000000288	akr2e
leptidea_sinapisG00000012160	lman1
leptidea_sinapisG00000009450	-
leptidea_sinapisG00000004373	-
leptidea_sinapisG00000010805	galnac-t1
leptidea_sinapisG00000012308	vps53
leptidea_sinapisG00000002294	-
leptidea_sinapisG00000011740	cu002
leptidea_sinapisG00000013930	rps21
leptidea_sinapisG00000000573	sina
leptidea_sinapisG00000013962	ints8
leptidea_sinapisG00000011788	-
leptidea_sinapisG00000011824	litaf_6
leptidea_sinapisG00000005390	dgcr8
leptidea_sinapisG00000014805	gld_23
leptidea_sinapisG00000010532	-
leptidea_sinapisG00000015197	cuo7
leptidea_sinapisG00000006586	clvs1_2
leptidea_sinapisG00000014991	ttpal_15
leptidea_sinapisG00000006498	tl_2
leptidea_sinapisG00000011956	tob2
leptidea_sinapisG00000003478	xfin
leptidea_sinapisG00000014138	rab26_2
leptidea_sinapisG00000009422	rab26
leptidea_sinapisG00000015215	-
leptidea_sinapisG00000005025	-
leptidea_sinapisG00000003190	harbi1_4
leptidea_sinapisG00000011791	-
leptidea_sinapisG00000008632	-
leptidea_sinapisG00000013565	-
leptidea_sinapisG00000005613	npp-10nup98
leptidea_sinapisG00000012547	nup98
leptidea_sinapisG00000001726	znf549
leptidea_sinapisG00000009709	-
leptidea_sinapisG00000015231	hand2
leptidea_sinapisG00000013682	orctslc22a6-b
leptidea_sinapisG00000000647	-
leptidea_sinapisG00000007364	orctslc22a1
leptidea_sinapisG00000014389	cbr3_4
leptidea_sinapisG00000014229	-
leptidea_sinapisG00000008098	-
leptidea_sinapisG00000001443	slc24a3
leptidea_sinapisG00000003819	cg1090
leptidea_sinapisG00000010147	ddah1
leptidea_sinapisG00000004898	nucb2
leptidea_sinapisG00000000694	-
leptidea_sinapisG00000012797	en03
leptidea_sinapisG00000006362	atpsynb
leptidea_sinapisG00000007125	hdac4
leptidea_sinapisG00000013981	-
leptidea_sinapisG00000010976	usp30
leptidea_sinapisG00000001333	eif6
leptidea_sinapisG00000006248	smtnl1
leptidea_sinapisG00000010136	-
leptidea_sinapisG00000008158	-
leptidea_sinapisG00000009038	inpp5f
leptidea_sinapisG00000012278	znf79_2
leptidea_sinapisG00000008360	slou
leptidea_sinapisG00000011856	tret1_38
leptidea_sinapisG00000011979	copa
leptidea_sinapisG00000012470	exosc1
leptidea_sinapisG00000005134	xpr1
leptidea_sinapisG00000007377	-
leptidea_sinapisG00000013908	chmp3
leptidea_sinapisG00000007607	-
leptidea_sinapisG00000012704	-
leptidea_sinapisG00000002309	trr
leptidea_sinapisG00000010661	sar1b
leptidea_sinapisG00000013987	rps14_2
leptidea_sinapisG00000003795	agbl5
leptidea_sinapisG00000002595	rpsi
leptidea_sinapisG00000011250	snx4
leptidea_sinapisG00000001590	upf2
leptidea_sinapisG00000014902	cdc23
leptidea_sinapisG00000008569	agfg1
leptidea_sinapisG00000001608	cg17486
leptidea_sinapisG00000008108	hsbp1
leptidea_sinapisG00000008584	fam92a1
leptidea_sinapisG00000002560	rab3gap1
leptidea_sinapisG00000015234	lrig3_2
leptidea_sinapisG00000009253	rab3gap1_2
leptidea_sinapisG00000012118	gpr158_2
leptidea_sinapisG00000008567	-
leptidea_sinapisG00000000189	myro1
leptidea_sinapisG00000011486	lctl_2
leptidea_sinapisG00000013111	lsamp_2
leptidea_sinapisG00000003650	-
leptidea_sinapisG00000006678	-
leptidea_sinapisG00000000165	-
leptidea_sinapisG00000002910	-
leptidea_sinapisG00000011165	trappc3
leptidea_sinapisG00000004833	cecr1_2
leptidea_sinapisG00000014752	cecr1_3
leptidea_sinapisG00000006696	asz1
leptidea_sinapisG00000004063	-
leptidea_sinapisG00000000008	-
leptidea_sinapisG00000001165	-
leptidea_sinapisG00000002875	-
leptidea_sinapisG00000010118	-
leptidea_sinapisG00000007749	-
leptidea_sinapisG00000006809	ntm
leptidea_sinapisG00000010833	pgrmc1
leptidea_sinapisG00000014422	-
leptidea_sinapisG00000008141	-
leptidea_sinapisG00000000329	mak16-a
leptidea_sinapisG00000012819	cenpe
leptidea_sinapisG00000007599	jockey\pol_5
leptidea_sinapisG00000006385	-
leptidea_sinapisG00000007237	gemin5
leptidea_sinapisG00000005089	cg4341
leptidea_sinapisG00000008283	cg4341_2
leptidea_sinapisG00000007706	catip
leptidea_sinapisG00000004456	tango1
leptidea_sinapisG00000010952	tango1_2
leptidea_sinapisG00000014929	-
leptidea_sinapisG00000001558	ry
leptidea_sinapisG00000014557	ry_2
leptidea_sinapisG00000005868	cox20
leptidea_sinapisG00000001592	-
leptidea_sinapisG00000006537	wdfy3_2
leptidea_sinapisG00000006495	wdfy3
leptidea_sinapisG00000003716	br_2
leptidea_sinapisG00000007641	acy1
leptidea_sinapisG00000008845	chord
leptidea_sinapisG00000010231	br_3
leptidea_sinapisG00000004178	lolal
leptidea_sinapisG00000013092	y45g12b.3
leptidea_sinapisG00000008672	cg3876
leptidea_sinapisG00000000753	-
leptidea_sinapisG00000000890	-
leptidea_sinapisG00000014591	fng
leptidea_sinapisG00000014177	-
leptidea_sinapisG00000013222	hpgd_12
leptidea_sinapisG00000007558	-
leptidea_sinapisG00000005033	hpgd_8
leptidea_sinapisG00000014926	-
leptidea_sinapisG00000009801	anxb11
leptidea_sinapisG00000011246	-
leptidea_sinapisG00000015129	nos
leptidea_sinapisG00000015575	nsl
leptidea_sinapisG00000002185	-
leptidea_sinapisG00000011560	ugt1a9
leptidea_sinapisG00000001224	bnip1
leptidea_sinapisG00000004316	nox4
leptidea_sinapisG00000001094	-
leptidea_sinapisG00000010053	hd
leptidea_sinapisG00000007784	mi-2
leptidea_sinapisG00000013072	-
leptidea_sinapisG00000008530	ttd14
leptidea_sinapisG00000007228	rad51d
leptidea_sinapisG00000010451	-
leptidea_sinapisG00000013604	-
